Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Trent Tingelstad","SEA","CPX",25,11,30,42,4,4,0,0,0,3,1,12,0,13,0,0,0,1,0,0,0.133333333,"sa3009896"
"Carter Aldrete","SFG","AA",25,104,372,409,83,49,21,0,13,47,51,31,0,108,1,4,1,9,2,1,0.223118279,"sa3010008"
"Ivan Gonzalez","CHW","A+,AA",26,44,140,166,30,26,3,1,0,16,9,21,0,25,3,2,0,6,2,0,0.214285714,"sa3010014"
"Julio Carrion","ARI","A,A+,AA,AAA",24,48,164,176,39,26,9,1,3,18,17,8,0,67,4,0,0,5,0,0,0.237804878,"sa3010015"
"Tyler Osik","CHW","AA",26,18,66,78,14,7,7,0,0,8,7,10,0,20,2,0,0,2,1,0,0.212121212,"sa3010017"
"Aaron Bracho","CLE","AA",22,104,367,424,90,56,14,2,18,50,59,49,0,97,5,3,0,5,3,2,0.245231607,"sa3010018"
"Kody Hoese","LAD","AA",25,98,344,383,84,59,11,3,11,34,36,26,0,71,5,8,0,12,1,0,0.244186046,"sa3010021"
"Jairo Pomares","SFG","CPX",22,9,26,31,8,6,2,0,0,4,3,5,0,9,0,0,0,0,0,0,0.307692307,"sa3010023"
"Joe Naranjo","CLE","AA",22,89,288,343,58,42,13,0,3,29,29,45,0,84,7,3,0,6,0,0,0.201388888,"sa3010025"
"Nerwilian Cedeno","SDP","A+,CPX",21,67,252,289,56,34,12,3,7,35,37,31,1,81,3,2,0,4,8,6,0.222222222,"sa3010026"
"Christian Cairo","CLE","A+",22,61,188,229,45,33,6,3,3,32,13,39,0,44,2,0,0,4,10,5,0.239361702,"sa3010028"
"Jack Dunn","WSN","AA,AAA",26,113,322,417,81,63,11,1,6,65,33,78,3,73,8,3,6,13,32,6,0.251552795,"sa3010029"
"Julian Escobedo","CLE","AA",25,33,118,135,26,13,10,0,3,19,10,12,0,36,4,0,1,3,6,1,0.220338983,"sa3010030"
"Will Bartlett","CLE","A+",22,79,244,303,39,27,8,0,4,33,30,55,0,97,2,2,0,3,3,1,0.159836065,"sa3010032"
"Brandon Lewis","LAD","AA",24,93,337,369,67,47,13,0,7,33,30,28,0,100,4,0,0,9,1,0,0.198813056,"sa3010035"
"J.T. Arruda","WSN","AA",25,114,376,458,85,62,14,3,6,49,39,74,1,118,4,2,2,6,31,8,0.226063829,"sa3010036"
"Yordys Valdes","CLE","A+",21,79,292,317,69,50,15,1,3,32,30,19,0,82,4,1,1,6,16,2,0.236301369,"sa3010037"
"DJ Gladney","CHW","A+",21,96,366,409,89,48,16,6,19,59,63,27,0,114,8,2,0,8,12,2,0.243169398,"sa3010043"
"Wendell Marrero","CIN","A,A+",22,50,130,153,23,15,5,2,1,15,8,18,1,56,5,0,0,2,2,0,0.176923076,"sa3010044"
"Yassel Pino","CIN","A",21,90,313,355,71,44,19,2,6,47,40,37,1,65,4,1,0,6,3,0,0.22683706,"sa3010047"
"Ashton Creal","CIN","A+,AA,AAA",24,44,109,132,19,16,1,0,2,18,10,14,0,53,6,0,3,1,4,1,0.174311926,"sa3010048"
"Matthew Barefoot","HOU","AA,CPX",25,11,39,46,9,3,3,0,3,9,7,7,0,13,0,0,0,1,1,0,0.23076923,"sa3010145"
"Michael Amditis","CLE","AA",25,24,74,85,9,7,0,0,2,6,10,11,0,34,0,0,0,2,0,0,0.121621621,"sa3010148"
"Cody Freeman","TEX","A+,AA",22,95,351,392,82,50,18,2,12,52,55,31,0,72,5,5,0,8,6,1,0.233618233,"sa3010153"
"Darryl Collins","KCR","A+",21,23,78,87,19,16,2,0,1,13,9,9,0,12,0,0,0,1,4,0,0.243589743,"sa3010154"
"Omar Hernandez","KCR","A,AA",21,90,306,363,66,51,9,1,5,52,30,41,0,61,5,5,2,8,26,11,0.215686274,"sa3010155"
"Daniel Cope","COL","AAA",26,42,141,167,45,31,10,0,4,22,29,20,0,46,2,4,0,1,0,0,0.319148936,"sa3010157"
"Ripken Reyes","SDP","AA",26,119,409,528,105,79,16,4,6,82,49,56,0,78,49,1,13,3,30,7,0.256723716,"sa3010159"
"Joshua Mears","SDP","A+",22,62,190,227,30,12,9,0,9,30,28,29,0,96,7,1,0,2,13,5,0.157894736,"sa3010162"
"Jordan Brown","CLE","A",21,47,144,167,26,15,5,1,5,17,14,16,0,57,5,2,0,1,2,3,0.180555555,"sa3010163"
"Misael Gonzalez","CHW","CPX",22,13,36,41,7,4,1,1,1,7,4,5,0,17,0,0,0,0,5,0,0.194444444,"sa3010164"
"Dilan Rosario","SFG","A,A+,AAA",22,66,219,241,56,41,9,2,4,27,30,13,0,68,5,3,1,2,7,2,0.255707762,"sa3010165"
"Jimmy Govern","KCR","AA",26,63,217,241,49,36,7,2,4,33,23,15,0,44,7,1,1,7,3,1,0.225806451,"sa3010166"
"Blaine Crim","TEX","AAA",26,133,494,582,143,85,31,5,22,89,85,71,2,107,10,7,0,18,1,0,0.289473684,"sa3010170"
"Alex Erro","BOS","A+,AA",25,73,248,283,63,46,11,0,6,40,41,30,0,47,1,4,0,6,7,3,0.254032258,"sa3010177"
"Kellen Strahm","TEX","AA",26,121,438,517,108,82,18,3,5,73,45,74,0,115,2,1,2,8,9,3,0.246575342,"sa3010278"
"C.J. Stubbs","HOU","AA,AAA",26,96,320,374,65,34,17,0,14,61,33,42,0,133,12,0,0,3,15,5,0.203125,"sa3010328"
"Trevor Boone","COL","AAA",25,42,151,175,36,19,7,6,4,24,25,18,0,71,3,3,0,1,1,1,0.238410596,"sa3010336"
"Tyler Tolbert","KCR","AA",25,126,518,574,143,99,24,10,10,95,50,40,0,127,8,3,5,9,50,8,0.276061776,"sa3010337"
"Glenn Santiago","TOR","A,A+",22,82,275,325,70,50,11,3,6,38,51,41,1,72,5,4,0,12,8,1,0.254545454,"sa3010341"
"Jackson Cluff","WSN","AA",26,86,247,311,51,28,13,3,7,49,27,54,0,85,5,2,3,1,15,5,0.206477732,"sa3010342"
"Yorvis Torrealba","COL","AAA",25,20,58,64,15,12,2,0,1,7,8,4,0,13,2,0,0,1,4,1,0.258620689,"sa3010343"
"Nelson Maldonado","CHC","AA,AAA",26,86,282,332,60,35,16,1,8,32,38,43,0,64,4,3,0,6,1,1,0.212765957,"sa3010389"
"Nick Quintana","CIN","AA",25,37,111,137,15,7,6,0,2,17,14,19,0,36,6,1,0,1,0,0,0.135135135,"sa3010390"
"Darius Hill","CHC","AAA",25,90,334,372,91,64,21,4,2,48,44,33,0,56,3,0,2,6,3,1,0.272455089,"sa3010395"
"Matt Gorski","PIT","AA,AAA",25,108,415,461,96,54,20,2,20,65,61,33,0,116,5,7,1,9,23,4,0.231325301,"sa3010399"
"Bryce Windham","CHC","AAA",26,61,186,217,54,42,9,2,1,25,31,25,0,41,0,4,2,1,4,2,0.29032258,"sa3010403"
"McCarthy Tatum","PHI","AA",27,38,138,157,34,22,10,0,2,11,18,8,0,34,10,1,0,4,3,2,0.246376811,"sa3010582"
"Cooper Johnson","TEX","A+,AA",25,47,131,158,27,17,7,0,3,23,13,22,0,61,3,1,1,0,4,1,0.20610687,"sa3010584"
"Bryant Packard","DET","AA",25,6,14,16,0,0,0,0,0,1,0,0,0,5,2,0,0,1,0,0,0,"sa3010590"
"Corey Joyce","DET","AA,AAA",24,91,284,353,62,39,15,3,5,39,35,53,0,94,11,5,0,3,10,3,0.218309859,"sa3010596"
"Victor Torres","CHW","A,AA",22,14,28,30,4,4,0,0,0,3,0,1,0,10,1,0,0,0,0,0,0.142857142,"sa3010597"
"Oscar Santos","ARI","CPX",22,21,62,74,12,6,2,1,3,10,14,10,0,17,0,2,0,2,0,1,0.193548387,"sa3010598"
"Jake Holton","DET","AA",25,111,379,463,93,64,13,2,14,60,47,68,0,68,14,2,0,10,0,1,0.245382585,"sa3010599"
"Jesus Ordonez","COL","A,A+",23,52,162,183,36,26,9,0,1,18,26,15,0,38,2,1,3,7,0,0,0.222222222,"sa3010603"
"Garrett Frechette","SFG","A,CPX",22,60,191,212,48,33,10,1,4,22,19,20,0,47,1,0,0,2,0,1,0.2513089,"sa3010636"
"Herbert Iser","PHI","AA",25,23,70,78,16,12,1,0,3,10,8,7,0,20,1,0,0,2,0,0,0.228571428,"sa3010679"
"Andrick Nava","PHI","A+",21,64,208,246,46,33,10,0,3,16,27,34,0,45,2,2,0,4,0,1,0.221153846,"sa3010693"
"Colin Barber","HOU","AA",22,79,270,321,66,38,16,1,11,42,40,45,0,73,4,2,0,2,5,2,0.244444444,"sa3010696"
"Victor Mesa Jr.","MIA","AA",21,123,483,533,117,73,24,2,18,73,76,41,0,122,6,2,1,3,16,3,0.242236024,"sa3010700"
"Cade Bunnell","ATL","AA",26,113,399,467,80,46,17,1,16,46,50,62,0,179,4,2,0,5,7,2,0.200501253,"sa3010702"
"Andrew Navigato","DET","A,AA",25,69,279,306,78,39,26,2,11,43,52,20,1,59,4,3,0,3,8,8,0.279569892,"sa3010703"
"Sammy Siani","PIT","A+",22,99,338,398,78,52,16,1,9,56,48,51,0,126,4,2,3,3,16,8,0.23076923,"sa3010704"
"Keoni Cavaco","MIN","A+,CPX",22,63,217,238,44,33,5,1,5,27,17,18,0,93,2,0,1,1,1,0,0.202764976,"sa3010706"
"Kyle Schmidt","MIN","A,AA",25,47,146,174,32,23,6,1,2,23,23,21,0,29,7,0,0,4,1,1,0.219178082,"sa3010707"
"Tre Fletcher","STL","A",22,21,78,86,16,11,3,2,0,8,9,5,0,40,1,1,0,0,5,2,0.205128205,"sa3010709"
"Andres Alvarez","PIT","AA",26,96,339,380,73,46,18,1,8,43,35,30,0,98,5,5,1,10,4,3,0.215339233,"sa3010710"
"Vito Friscia","PHI","AAA",26,13,38,47,10,7,0,0,3,6,6,7,0,12,1,1,0,2,0,0,0.263157894,"sa3010712"
"Stephen Paolini","ATL","A+",22,71,197,241,41,28,8,2,3,24,18,37,0,91,5,1,1,0,6,2,0.208121827,"sa3010720"
"Patrick Romeri","STL","A+",22,10,34,35,7,4,2,0,1,6,2,1,0,15,0,0,0,2,0,0,0.205882352,"sa3010723"
"Chase Strumpf","CHC","AA,AAA",25,104,349,434,80,41,17,1,21,72,66,72,0,140,10,3,0,6,5,2,0.229226361,"sa3010845"
"Maverick Handley","BAL","AA,AAA",25,73,231,281,55,41,9,0,5,40,33,40,0,73,9,0,1,5,8,2,0.238095238,"sa3010848"
"Branden Fryman","NYM","AA,AAA",25,53,178,191,40,26,8,3,3,20,14,7,0,49,1,1,4,2,4,2,0.224719101,"sa3010853"
"Junior Sanquintin","CLE","A+",21,60,209,225,36,25,8,0,3,17,22,13,1,76,3,0,0,3,1,1,0.172248803,"sa3010863"
"Kadon Morton","ATL","A+",22,80,249,281,43,29,9,1,4,28,18,28,0,110,4,0,0,5,16,1,0.172690763,"sa3010870"
"Jose Baez","CLE","CPX",20,5,17,19,3,2,0,1,0,2,1,2,0,9,0,0,0,0,0,0,0.176470588,"sa3010873"
"William Lugo","NYM","A+",21,106,384,437,91,59,18,3,11,41,53,40,0,92,7,6,0,5,7,4,0.236979166,"sa3010876"
"Daniel Mateo","TEX","A+",21,110,433,452,112,77,16,9,10,51,56,9,0,102,3,6,1,11,30,13,0.258660508,"sa3010886"
"Spencer Henson","NYY","A+",25,82,298,339,75,43,18,0,14,50,48,26,1,88,10,5,0,3,1,2,0.251677852,"sa3010887"
"Hudson Head","PIT","A+,CPX",22,47,173,192,43,28,8,2,5,32,23,14,0,51,4,1,0,4,4,4,0.248554913,"sa3010889"
"Shayne Fontana","BAL","AA,AAA",26,97,319,378,84,58,17,2,7,50,40,41,0,63,13,3,2,3,20,5,0.263322884,"sa3010897"
"Troy Johnston","MIA","AA,AAA",26,134,512,600,157,90,36,5,26,102,116,62,2,108,19,4,1,10,24,2,0.306640625,"sa3010899"
"Javier Valdes","ATL","AA",24,73,239,298,56,33,14,1,8,33,26,46,1,63,11,2,0,8,1,2,0.234309623,"sa3010902"
"Aaron Antonini","STL","AA,AAA",24,41,136,163,33,20,6,1,6,18,34,14,0,46,10,2,1,6,3,1,0.242647058,"sa3010906"
"Fernando Villalobos","NYM","A",21,44,118,153,13,9,3,0,1,16,5,32,0,58,1,2,0,2,1,0,0.110169491,"sa3011114"
"James Free","CIN","AA",25,117,421,489,113,70,24,2,17,57,69,61,2,98,4,3,0,9,1,1,0.268408551,"sa3011156"
"Ryan Garcia","TEX","AA",25,25,2,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,"sa3011190"
"Will Holland","MIN","AA",25,101,294,341,58,39,11,3,5,50,35,42,0,95,2,2,1,4,30,7,0.197278911,"sa3011204"
"Christian Koss","BOS","AA,AAA,CPX",25,79,272,296,64,42,16,2,4,35,23,16,0,65,4,1,3,5,15,3,0.235294117,"sa3011227"
"Alec Gamboa","LAD","AA",26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3011249"
"Mike Salvatore","SEA","A+,AA,AAA",26,65,200,231,46,34,6,3,3,22,19,29,0,44,2,0,0,2,4,1,0.23,"sa3011254"
"Jake Mangum","MIA","AAA",27,119,473,515,141,99,29,8,5,62,52,28,0,91,9,5,0,4,16,6,0.298097251,"sa3011255"
"Zach Watson","BAL","AA",26,52,187,208,39,21,9,1,8,25,31,12,0,56,3,2,1,2,11,0,0.208556149,"sa3011258"
"Logan Wyatt","SFG","A+,AA",25,117,399,465,103,66,20,0,17,62,65,58,1,103,4,4,0,8,1,0,0.258145363,"sa3011259"
"Kervin Pichardo","SDP","A+,AA",21,85,261,313,67,49,8,0,10,34,43,39,0,81,9,2,1,3,8,1,0.25670498,"sa3011260"
"Drew Campbell","ATL","AA",25,78,272,300,69,46,14,0,9,31,30,14,2,77,8,2,4,3,10,9,0.25367647,"sa3011264"
"Bryan Arias","HOU","AA,AAA,CPX",26,34,108,135,27,16,8,0,3,23,13,23,0,27,4,0,0,3,7,0,0.25,"sa3011265"
"Jase Bowen","PIT","A+,AA",22,118,467,526,119,72,18,6,23,86,95,36,0,128,16,4,3,4,26,6,0.254817987,"sa3011267"
"Jake Washer","CHC","AAA",27,23,72,75,12,5,5,1,1,5,5,3,0,19,0,0,0,4,1,0,0.166666666,"sa3011306"
"Jeremy De La Rosa","WSN","A+",21,93,338,383,81,56,16,2,7,44,42,41,0,129,2,2,0,5,13,7,0.23964497,"sa3011329"
"Darrien Miller","MIL","A+",22,89,316,372,72,44,20,1,7,45,47,43,1,76,10,3,0,4,4,1,0.227848101,"sa3011330"
"Cameron Barstad","MIA","A,A+",22,70,222,252,48,27,16,1,4,24,35,25,1,82,3,2,0,9,1,0,0.216216216,"sa3011350"
"Isaac Rudecindo","COL","DSL",22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3011377"
"Phil Clarke","TOR","AA,AAA",25,70,216,260,57,41,10,0,6,38,18,33,0,37,9,0,1,4,6,0,0.263888888,"sa3011379"
"Warren Saunders","NYM","A+,AA,AAA",24,32,109,118,16,13,2,0,1,5,11,7,0,32,0,2,0,4,0,0,0.14678899,"sa3011405"
"Marcus Lee Sang","PHI","A+,AA",22,124,457,535,116,72,26,7,11,77,59,69,0,163,6,3,0,5,22,10,0.253829321,"sa3011445"
"Jamari Baylor","PHI","A,A+,CPX",22,62,194,244,52,31,12,1,8,48,36,41,0,76,8,1,0,6,12,2,0.268041237,"sa3011446"
"Cam Cannon","PHI","AA,CPX",25,49,166,182,35,16,11,0,8,21,20,14,0,32,0,1,0,1,1,0,0.210843373,"sa3011467"
"Stephen Scott","BOS","AA,AAA",26,100,340,403,80,43,16,2,19,59,66,59,0,85,2,2,0,9,6,2,0.235294117,"sa3011469"
"Yolbert Sanchez","CHW","AAA",26,108,406,445,110,92,14,1,3,47,40,28,0,75,4,5,2,12,6,6,0.27093596,"sa3011471"
"T.J. Schofield-Sam","OAK","A,A+",22,114,428,478,106,68,29,3,6,54,55,28,0,105,14,8,0,5,3,4,0.247663551,"sa3011501"
"Ethan Hearn","CHC","A+",22,72,237,263,37,27,6,2,2,21,18,20,1,89,5,1,0,3,6,2,0.156118143,"sa3011502"
"Chris Wright","SFG","AAA",24,41,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,"sa3011531"
"Jake Snider","COL","A",25,112,375,447,98,67,15,10,6,82,37,55,2,93,11,4,2,6,22,2,0.261333333,"sa3011559"
"Wuilfredo Antunez","CLE","A",21,89,338,384,93,63,17,7,6,47,39,39,1,72,4,3,0,4,11,6,0.275147928,"sa3011578"
"Luke Berryhill","HOU","AAA",25,77,250,307,57,37,9,3,8,54,28,55,0,104,2,0,0,5,5,1,0.228,"sa3011587"
"Cristian More","CHC","A,CPX",21,35,111,129,30,24,4,2,0,15,16,16,0,25,0,1,1,0,17,4,0.27027027,"sa3011589"
"Mahki Backstrom","ATL","A",21,12,39,44,7,4,0,2,1,3,6,4,0,19,1,0,0,0,0,1,0.179487179,"sa3011599"
"Uziel Viloria","PHI","A+",21,8,22,24,1,1,0,0,0,2,0,2,0,14,0,0,0,1,1,0,0.045454545,"sa3011603"
"Starlyn Castillo","PHI","CPX",21,13,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"sa3011608"
"Logan Glass","CHW","A",22,56,183,206,37,24,7,1,5,28,20,18,0,86,4,0,0,2,7,0,0.202185792,"sa3011614"
"Tyler Reichenborn","STL","A+",24,55,127,153,30,18,5,1,6,17,18,20,0,34,2,1,3,0,3,3,0.236220472,"sa3011628"
"Jadiel Sanchez","LAA","A",22,105,381,443,113,77,15,10,11,59,66,47,0,64,7,7,1,4,7,4,0.296587926,"sa3011629"
"Jean Perez","COL","A,A+",20,56,148,158,32,24,5,0,3,20,10,6,0,39,3,0,1,4,3,5,0.216216216,"sa3011632"
"Elias Petiyan","TBR","CPX",21,17,35,42,6,5,1,0,0,3,0,7,0,15,0,0,0,0,0,1,0.171428571,"sa3011645"
"Blaine McIntosh","NYM","A",22,40,105,123,16,12,3,1,0,13,9,17,0,42,1,0,0,1,2,4,0.152380952,"sa3011665"
"Roilan Machandy","HOU","A,CPX",22,29,77,86,12,8,2,0,2,7,4,7,0,32,2,0,0,0,9,3,0.155844155,"sa3011667"
"Fabian Urbina","PIT","DSL",21,23,62,80,17,11,4,0,2,10,16,11,0,11,4,3,0,1,1,1,0.274193548,"sa3011668"
"Erison Placencia","BAL","A,A+,AA,AAA",21,52,139,153,27,22,4,0,1,11,11,12,0,55,2,0,0,4,2,2,0.194244604,"sa3011669"
"Lucas Knowles","WSN","AA",25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3011676"
"Mario Fernandez","TBR","A,A+",22,23,68,74,12,9,2,0,1,9,8,2,0,25,1,0,3,2,0,0,0.176470588,"sa3011692"
"Dasan Brown","TOR","A+",21,107,403,463,88,66,12,3,7,59,39,41,0,116,13,3,1,5,26,11,0.218362282,"sa3011717"
"Jordan Brewer","HOU","AA,CPX",25,71,262,302,61,40,12,1,8,41,39,34,0,76,3,2,0,8,12,4,0.232824427,"sa3011737"
"Karson Simas","BOS","A,A+",22,80,254,294,53,44,5,3,1,36,20,31,0,82,6,3,0,6,14,6,0.208661417,"sa3011739"
"Erick Brito","PHI","A,A+",21,109,341,397,81,67,8,4,2,47,45,36,0,56,11,4,5,9,29,8,0.237536656,"sa3011753"
"Shane Sasaki","TBR","A+,CPX",22,68,268,309,80,54,15,4,7,55,39,34,0,69,3,4,0,3,16,4,0.298507462,"sa3011754"
"Christopher Familia","NYY","A,A+",23,68,261,294,80,45,11,2,22,57,63,25,0,61,6,2,0,2,0,1,0.306513409,"sa3011776"
"Angel Galarraga","TBR","A,CPX",20,41,119,133,23,15,7,0,1,6,8,12,0,37,1,1,0,4,1,0,0.19327731,"sa3011810"
"Willy Vasquez","TBR","A+",21,114,420,472,98,67,11,4,16,53,62,46,0,109,2,3,1,10,17,9,0.233333333,"sa3011821"
"Zion Bannister","TEX","A,AA,AAA",21,54,172,200,34,22,8,2,2,21,21,20,0,73,6,2,0,5,19,4,0.197674418,"sa3011828"
"Marcos De La Rosa","TOR","A,A+,CPX",21,40,125,151,19,15,3,1,0,24,7,25,0,48,1,0,0,2,20,7,0.152,"sa3011851"
"Jesus Bugarin","COL","A",21,113,458,477,120,91,14,5,10,60,66,11,0,128,3,4,1,17,12,7,0.262008733,"sa3011857"
"Trei Cruz","DET","AA",24,120,453,538,97,58,21,4,14,73,53,81,0,127,2,1,0,6,9,6,0.214128035,"sa3014420"
"Baron Radcliff","PHI","AA,CPX",24,70,238,273,51,30,9,0,12,25,24,35,0,102,0,0,0,3,2,1,0.214285714,"sa3014424"
"Hayden Cantrelle","SFG","AA",24,99,275,357,59,43,11,1,4,54,25,66,0,75,14,1,1,1,14,1,0.214545454,"sa3014426"
"Alerick Soularie","MIN","AA",23,79,225,270,52,35,5,1,11,41,33,39,0,75,5,1,0,1,22,5,0.231111111,"sa3014436"
"Gage Workman","DET","A+,AA",23,100,355,412,85,54,15,3,13,73,48,48,0,139,5,3,0,6,19,3,0.239436619,"sa3014441"
"Trevor Hauver","TEX","AA",24,107,392,471,102,63,24,3,12,58,59,71,0,135,3,4,1,11,1,2,0.260204081,"sa3014448"
"Hudson Haskin","BAL","A+,AA,AAA",24,33,115,137,33,22,7,1,3,20,20,10,0,44,11,1,0,1,8,1,0.286956521,"sa3014449"
"Daniel Cabrera","DET","A,AA",24,70,218,269,52,39,11,1,1,31,27,44,1,40,2,3,0,0,5,1,0.23853211,"sa3014452"
"Isaiah Greene","CLE","A+",21,55,183,211,33,22,7,1,3,17,19,27,0,74,0,1,0,2,10,2,0.180327868,"sa3014460"
"Petey Halpin","CLE","AA",21,113,452,510,110,74,23,4,9,55,38,47,0,126,2,8,1,5,12,2,0.243362831,"sa3014461"
"Owen Caissie","CHC","AA",20,120,439,528,127,72,31,2,22,77,84,76,0,164,7,5,1,6,7,9,0.289293849,"sa3014465"
"Carson Taylor","LAD","AA",24,77,249,281,55,39,5,1,10,35,26,31,1,64,1,0,0,3,1,0,0.220883534,"sa3014468"
"Carson Tucker","CLE","A",21,29,95,108,19,15,3,0,1,9,5,11,0,42,2,0,0,0,2,0,0.2,"sa3014470"
"Anthony Servideo","BAL","A,A+,AA",24,97,330,380,61,43,14,1,3,39,28,43,2,147,4,2,1,1,7,5,0.184848484,"sa3014472"
"Jake Vogel","LAD","A+",21,113,369,421,87,61,22,1,3,49,39,35,0,109,9,7,0,3,28,2,0.235772357,"sa3014473"
"Nick Frasso","LAD","AA",24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3014492"
"Aaron Sabato","MIN","AA",24,77,272,319,60,28,19,1,12,38,45,42,0,103,3,2,0,11,2,2,0.220588235,"sa3014494"
"Kaden Polcovich","SEA","AA,CPX",24,42,136,166,24,13,6,2,3,25,16,28,0,42,1,1,0,3,7,2,0.176470588,"sa3014496"
"Freddy Zamora","MIL","AA",24,108,377,437,96,71,17,1,7,64,51,53,0,89,5,2,0,7,17,3,0.254641909,"sa3014500"
"Werner Blakely","LAA","A+,AA",21,94,330,383,69,44,17,3,5,45,28,46,0,142,5,2,0,2,22,1,0.209090909,"sa3014502"
"David Calabrese","LAA","AA",20,122,458,535,89,53,18,3,15,63,48,70,0,164,6,0,1,3,14,9,0.194323144,"sa3014507"
"Zac Veen","COL","AA",21,46,172,201,36,25,7,2,2,15,24,23,0,43,2,4,0,3,22,2,0.209302325,"sa3014516"
"Austin Hendrick","CIN","A+",22,125,465,516,95,63,17,1,14,55,47,38,0,185,7,6,0,2,19,5,0.204301075,"sa3014521"
"Casey Martin","PHI","A+,AA",24,113,399,444,90,59,17,3,11,46,37,39,0,138,3,2,1,5,22,6,0.225563909,"sa3014524"
"A.J. Vukovich","ARI","AA",21,115,456,507,120,72,19,5,24,84,96,46,1,144,3,2,0,12,20,9,0.263157894,"sa3014525"
"Jackson Miller","CIN","A,CPX",21,11,34,38,12,8,3,1,0,5,7,4,0,11,0,0,0,0,0,0,0.352941176,"sa3014529"
"Jordan Nwogu","CHC","AA",24,97,324,363,63,39,7,1,16,44,41,27,0,137,9,2,1,0,15,7,0.194444444,"sa3014530"
"Jesse Franklin V","ATL","AA",24,94,341,387,79,46,17,1,15,55,46,32,0,115,11,3,0,6,21,4,0.231671554,"sa3014532"
"Blaze Jordan","BOS","A+,AA",20,122,476,525,141,90,32,1,18,67,86,40,3,75,3,6,0,14,2,0,0.296218487,"sa3014537"
"Ed Howard","CHC","A+",21,45,176,188,35,31,2,0,2,15,14,8,0,58,2,2,0,4,4,1,0.198863636,"sa3014540"
"Milan Tolentino","CLE","A+,AA",21,99,370,423,90,62,20,3,5,53,31,44,1,113,4,5,0,7,14,0,0.243243243,"sa3014544"
"Jimmy Glowenke","SFG","A+,AA",24,101,330,394,88,55,23,0,10,50,47,45,0,76,12,4,3,3,6,0,0.266666666,"sa3014548"
"Zavier Warren","MIL","AA",24,105,377,429,89,57,15,2,15,57,63,45,0,86,3,4,0,13,6,3,0.23607427,"sa3014549"
"Juan Chacon","BOS","A",20,57,199,235,48,36,6,6,0,22,18,31,0,52,4,1,0,3,20,10,0.24120603,"sa3014676"
"Kevin Made","CHC","A+",20,92,335,383,73,47,21,2,3,44,30,39,0,72,5,2,2,12,4,4,0.217910447,"sa3014679"
"Michel Triana","CIN","A",23,47,148,165,22,12,8,1,1,12,16,16,0,48,0,1,0,3,3,0,0.148648648,"sa3014681"
"Roberto Campos","DET","A+",20,88,339,371,87,55,22,5,5,34,53,28,0,81,1,3,0,10,4,2,0.256637168,"sa3014683"
"Dauri Lorenzo","HOU","A",20,72,245,273,55,46,6,0,3,25,22,25,1,58,3,0,0,6,1,1,0.224489795,"sa3014685"
"Erick Pena","KCR","A",20,75,240,290,32,14,7,1,10,26,33,47,0,153,1,2,0,2,11,6,0.133333333,"sa3014686"
"Arol Vera","LAA","A+,AA",20,130,494,551,117,93,17,2,5,62,68,35,0,138,5,10,7,13,12,5,0.236842105,"sa3014687"
"Adrian Placencia","LAA","A+,AA",20,123,443,540,94,67,15,2,10,64,50,86,0,157,3,4,4,3,24,11,0.212189616,"sa3014688"
"Luis Rodriguez","LAD","A",20,80,295,336,81,58,16,2,5,39,42,34,0,95,4,3,0,9,11,2,0.274576271,"sa3014689"
"Jose Salas","MIN","A+,CPX",20,95,340,382,64,46,13,1,4,38,33,28,0,99,8,4,2,8,22,9,0.188235294,"sa3014690"
"Ian Lewis","MIA","A",20,115,423,477,95,65,19,6,5,70,44,44,0,98,5,2,3,5,33,10,0.224586288,"sa3014691"
"Hedbert Perez","MIL","A",20,63,232,257,50,33,10,1,6,27,29,22,1,68,2,1,0,4,9,3,0.215517241,"sa3014692"
"Emmanuel Rodriguez","MIN","A+",20,99,354,455,85,47,13,9,16,87,55,92,0,134,5,4,0,3,20,5,0.240112994,"sa3014693"
"Alex Ramirez","NYM","A+",20,120,457,521,101,72,21,1,7,66,53,56,0,114,4,3,0,13,21,6,0.221006564,"sa3014695"
"Robert Puason","OAK","A,CPX",20,68,238,263,44,38,5,0,1,22,18,17,0,86,6,2,0,10,10,5,0.184873949,"sa3014697"
"Robert Hassell III","WSN","A,AA",21,121,467,545,103,76,16,2,9,66,41,68,0,161,5,3,2,11,15,5,0.220556745,"sa3014701"
"Reginald Preciado","CHC","A,CPX",20,34,101,112,15,12,1,2,0,11,8,6,0,32,2,2,1,0,3,0,0.148514851,"sa3014702"
"Ismael Mena","CHC","A",20,56,212,226,50,38,5,4,3,27,16,12,0,54,0,0,2,0,13,5,0.235849056,"sa3014703"
